Repeat,Alter,Pairs,Quad,PairsAlt,Shrink,Complex
0.930202543523434,0.954764421457177,0.907659032827238,0.939354582557247,0.951725233778306,0.935317982202546,0.926971544190245
0.921581223328957,0.921840444419415,0.914252018188191,0.941438704172873,0.944386923710655,0.936968290525852,0.946514517706045
0.951024505854905,0.928194846966035,0.955011147614873,0.957933619604077,0.922563986627842,0.893549749644325,0.927144576480937
0.958241245776812,0.929134270233644,0.929750739275115,0.931421105179686,0.940200147576087,0.900783733412164,0.949172006029194
0.944868799642431,0.952161530112074,0.943434547172403,0.937835317421749,0.902969825877076,0.915160924158108,0.899455087864211
0.955026655761095,0.8949985518291,0.872099031410036,0.917285576382399,0.901239457999793,0.915347771503306,0.908082684808694
0.947223374098751,0.91753388301544,0.945264055139563,0.902156878190643,0.912558713620869,0.886541609427273,0.87305645891425
